raw_value,count
1788791448,1
1787638902,1
1788146657,1
1788461733,1
1786135467,1
1785787273,1
1786082991,1
1787058569,1
1787291748,1
1787356406,1
1786736879,1
1787024768,1
1788889840,1
1787955869,1
1788093035,1
1787638137,1
1786935991,1
1789058309,1
1787522613,1
1787035314,1
1788486782,1
1787603771,1
1786630887,1
1787301966,1
1787031905,1
1788360093,1
1787600769,1
1788747857,1
1788961214,1
1786777250,1
1788869412,1
1786491080,1
1787906580,1
1785919020,1
1788180541,1
1788296330,1
1787555629,1
1785655066,1
1786694180,1
1788972410,1
1787136487,1
1787204745,1
1785864834,1
1788737657,1
1788501880,1
1786155276,1
1787458030,1
1786077587,1
1788161395,1
1785598614,1
1787953743,1
1786847151,1
1788741796,1
1788452181,1
1787111236,1
1788953412,1
1786592372,1
1787581529,1
1788395648,1
1787425661,1
1787852456,1
1787190690,1
1787861346,1
1788192211,1
1786720608,1
1786346189,1
1788793198,1
1787499340,1
1786233434,1
1786076488,1
1786399863,1
1788353060,1
1787268083,1
1786948240,1
1787003439,1
1786367180,1
1789032695,1
1786116319,1
1787095281,1
1788642795,1
1785863723,1
1787273284,1
1786514929,1
1786191278,1
1787914304,1
1788425135,1
1787867005,1
1788592198,1
1787250898,1
1787498038,1
1788486043,1
1786869333,1
1787888113,1
1786023712,1
1786486885,1
1787192285,1
1787554444,1
1786509480,1
1787991701,1
1788663685,1
1786046048,1
1788929303,1
1786325664,1
1786142829,1
1786955052,1
1786824042,1
1787592631,1
1787882580,1
1788362123,1
1785915171,1
1787161706,1
1786064860,1
1787923610,1
1788755323,1
1788833419,1
1787166519,1
1788183184,1
1789219194,1
1787812793,1
1787911545,1
1788001804,1
1786425598,1
1788687059,1
1787383116,1
1786668044,1
1789019273,1
1786966975,1
1786658611,1
1789143841,1
1785861663,1
1786872461,1
1786782361,1
1787258507,1
1787816364,1
1786235310,1
1787598729,1
1786663167,1
1786035802,1
1786562545,1
1786444072,1
1785963765,1
1785897171,1
1788105517,1
1787325594,1
1788546742,1
1787014664,1
1788812024,1
1787794160,1
1788085193,1
1788948514,1
1785894853,1
1789049168,1
1787802192,1
1789299825,1
1787160628,1
1786120088,1
1785966038,1
1787346712,1
1788631883,1
1787140154,1
1787123518,1
1787396904,1
1788407670,1
1788257647,1
1785945668,1
1787455319,1
1788492688,1
1786493620,1
1787762762,1
1785899810,1
1787430526,1
1788959336,1
1786164919,1
1786544318,1
1788859936,1
1788290925,1
1788690170,1
1788028091,1
1785972127,1
1788958436,1
1785877857,1
1786163942,1
1787424168,1
1786234191,1
1787737438,1
1789059785,1
1786493800,1
1787962428,1
1785795553,1
1786955350,1
1786581433,1
1788423706,1
1786542189,1
1788178353,1
1785698571,1
1788583587,1
1787383910,1
1789187295,1
1787649604,1
1785769625,1
1788670519,1
1788429086,1
1786774579,1
1789346740,1
1788110134,1
1785930182,1
1788060213,1
1788361434,1
1787643802,1
1788038019,1
1787734811,1
1787200314,1
1787101174,1
1787251661,1
1786344132,1
1786396740,1
1785858494,1
1788383021,1
1788217513,1
1788328060,1
1787874155,1
1785799112,1
