raw_value,count
1786834415,1
1786444491,1
1787906108,1
1787167399,1
1788374598,1
1788324887,1
1787172771,1
1788083506,1
1788588798,1
1786620282,1
1787543553,1
1788808198,1
1787923149,1
1787660086,1
1788467008,1
1788040940,1
1786227652,1
1785936192,1
1785980567,1
1786023201,1
1785687100,1
1786479393,1
1786389695,1
1787439420,1
1788894154,1
1787228189,1
1788944627,1
1787224346,1
1785863733,1
1786718223,1
1786012398,1
1785613777,1
1787456029,1
1788489853,1
1785622838,1
1787437777,1
1786735662,1
1788310718,1
1787258891,1
1786271991,1
1788454026,1
1786705267,1
1786223025,1
1787224512,1
1785717918,1
1788740840,1
1786274367,1
1786392957,1
1786568397,1
1787021582,1
1787031582,1
1788592212,1
1786434342,1
1787910013,1
1787396640,1
1787453611,1
1785584378,1
1788916318,1
1786645256,1
1788822629,1
1788978664,1
1788423030,1
1787529898,1
1786633017,1
1787364805,1
1787218256,1
1787516277,1
1787644846,1
1788822627,1
1787856671,1
1787228730,1
1788048774,1
1788037883,1
1787890866,1
1788868947,1
1786806705,1
1788292659,1
1787696984,1
1785721409,1
1786089329,1
1786732163,1
1786474524,1
1786240822,1
1786763578,1
1786797581,1
1786517725,1
1788764568,1
1788333542,1
1788807350,1
1787529069,1
1786594435,1
1788851781,1
1786801312,1
1787169064,1
1788294808,1
1787013604,1
1787688701,1
1786413611,1
1788314954,1
1788162745,1
1788048601,1
1788483787,1
1788424534,1
1786441233,1
1788157365,1
1786439993,1
1787521202,1
1785564083,1
1786100853,1
1786168253,1
1788407693,1
1785688441,1
1788236340,1
1785595035,1
1785814444,1
1787104345,1
1785608759,1
1786742269,1
1788371904,1
1786521340,1
1788108332,1
1785662680,1
1787067721,1
1787759096,1
1786334118,1
1787466717,1
1788844537,1
1787132546,1
1787610995,1
1787019838,1
1786382631,1
1788550774,1
1787454988,1
1786282513,1
1788811558,1
1786098186,1
1787545913,1
1786911962,1
1786891666,1
1786451127,1
1788828746,1
1786436263,1
1788447367,1
1785774490,1
1787762963,1
1788603952,1
1786797406,1
1788749625,1
1787752782,1
1786343864,1
1787537457,1
1788034242,1
1787975341,1
1786308041,1
1785998777,1
1786360324,1
1788764527,1
1788670757,1
1787451072,1
1787068536,1
1788561286,1
1787961577,1
1786597901,1
1787131744,1
1788382970,1
1787763879,1
1786030968,1
1788572695,1
1786652438,1
1788433825,1
1787437045,1
1788385379,1
1788208468,1
1788030284,1
1787214936,1
1788505978,1
1786104374,1
1787379726,1
1786224419,1
1787877276,1
1788693497,1
1788433605,1
1787696674,1
1786712100,1
1787343575,1
1786325087,1
1786453924,1
1787165827,1
1785703609,1
1788390156,1
1786857636,1
1786380681,1
1788942290,1
1788914702,1
1786189170,1
1786843411,1
1787337281,1
1788578856,1
1786736177,1
1786567690,1
1788137762,1
1786135221,1
1785862581,1
1788118432,1
1787248355,1
1788267338,1
1788980282,1
1786142088,1
1787039306,1
1785683821,1
1787000902,1
1787477211,1
1785642148,1
1788068238,1
1786298208,1
1785992735,1
1786889366,1
1788767248,1
1786951794,1
1788428079,1
1788290377,1
1787005637,1
1787754029,1
1786331361,1
1788475390,1
1786914956,1
1786036217,1
1787787015,1
1785617893,1
1787634288,1
1787059495,1
1786192223,1
1785647698,1
1786539320,1
1788528293,1
1788035353,1
1786530889,1
1788485184,1
1787988124,1
1787385698,1
1787300569,1
1787943459,1
1787213079,1
1786477673,1
1787548813,1
1787896449,1
1786593905,1
1787849608,1
1787356539,1
1785914274,1
1788926233,1
1787934251,1
1787609696,1
1787744849,1
1786633341,1
1786805571,1
1786755103,1
1787968558,1
1787946872,1
1788853817,1
1788792463,1
1788993466,1
1788511052,1
1788688006,1
1785956161,1
1785919932,1
1787807946,1
1787321358,1
1786912293,1
1788270740,1
1787969336,1
1787971438,1
1788274136,1
1787187401,1
1788650929,1
1786137700,1
1788674968,1
1786206901,1
1785575394,1
1786370586,1
1788649932,1
1787913526,1
1787838160,1
1787723145,1
1787904064,1
1787546208,1
1787093842,1
1788910383,1
1787258938,1
1788200420,1
1786903858,1
1786800890,1
1785961689,1
1787798521,1
1788125848,1
1786902475,1
1787320745,1
1788708369,1
1787147443,1
1788562025,1
1788477459,1
1788003158,1
1787576186,1
1788867610,1
1788164122,1
1787628034,1
1787232682,1
1786182903,1
1788426266,1
1788879926,1
1788965719,1
1788090125,1
1786723704,1
1785717240,1
1785728210,1
1788323349,1
1788381708,1
1785723112,1
1785903437,1
1788562859,1
1785814757,1
1786096191,1
1787639478,1
1788428358,1
1788783622,1
1786859248,1
1787121228,1
1787955573,1
1787756935,1
1785764448,1
1787090604,1
1787782938,1
1788960093,1
1787373785,1
1785545082,1
1786053119,1
1787849323,1
1788099869,1
1785664873,1
1785983979,1
1788317733,1
1788489229,1
1787068548,1
1787766150,1
1786195959,1
1787860215,1
1786901621,1
1788155762,1
1786133940,1
1786985698,1
1786725968,1
1788857667,1
1788437814,1
1788153895,1
1786683094,1
1787041980,1
1788699710,1
1788266262,1
1785549178,1
1787089189,1
1787068772,1
1788328382,1
1787274681,1
1786225030,1
1786417755,1
1787547819,1
1788036755,1
1786453250,1
1785926996,1
1786197170,1
1786876671,1
1787941165,1
1788700322,1
1786270015,1
1788032265,1
1786891337,1
1785785733,1
1788756410,1
1785567463,1
1788575657,1
1787279801,1
1787085394,1
1786797054,1
1786900542,1
1788645214,1
1786127405,1
1786677532,1
1788547751,1
1786921203,1
1786390247,1
1788904922,1
1787720828,1
1787192247,1
1786465792,1
1787192459,1
1788488045,1
1788424791,1
1788120924,1
1787837773,1
1785680069,1
1788161395,1
1788448003,1
1788149234,1
1787255055,1
1788426607,1
1788207213,1
1785601221,1
1786052449,1
1788864117,1
1786326957,1
1788316138,1
1788740537,1
1785873716,1
1788200010,1
1788762104,1
1788588621,1
1786838498,1
1787246169,1
1787701887,1
1787967350,1
1787342311,1
1788177427,1
1788043301,1
1788432990,1
1786615480,1
1786493014,1
1788000770,1
1787250843,1
1787967617,1
1788291860,1
1788296311,1
1788413970,1
1787437533,1
1788666940,1
1787747385,1
1787107380,1
1787472302,1
1787283378,1
1787269658,1
1786194529,1
1786299228,1
1788586629,1
1787504314,1
1785835212,1
1786394016,1
1787447564,1
1786851335,1
1788880879,1
1785954828,1
1788683718,1
1788165265,1
1788281529,1
1786557888,1
1788664986,1
1785835990,1
1788314573,1
1787445254,1
1787576986,1
1788494050,1
1785595388,1
1788567082,1
1787365262,1
1786246362,1
1786182286,1
1786688292,1
1787767906,1
1786556950,1
1785772738,1
1786943988,1
1788982260,1
1787492278,1
1788055524,1
1785808528,1
1786790187,1
1785546654,1
1788070504,1
1788542923,1
1786930886,1
1787874169,1
1788450784,1
1787522340,1
1788059944,1
1788302366,1
1786139795,1
1786317228,1
1787587913,1
1788243414,1
1785983673,1
1788987200,1
1787499754,1
1788012258,1
1787813373,1
1786540206,1
1787163980,1
1787345450,1
1786437800,1
1788271649,1
1788510318,1
1788328841,1
1786437390,1
1786643635,1
1787542405,1
1788987776,1
1785937534,1
1788292867,1
1788365268,1
1786501678,1
1786101669,1
1788231699,1
1788559455,1
1788669000,1
1785830717,1
1787251580,1
1788224574,1
1786549970,1
1787684476,1
1788667392,1
1787701472,1
1785733237,1
1786591376,1
1788123310,1
1785563832,1
1787099145,1
1787952840,1
1787704972,1
1788987541,1
1787263014,1
1787077194,1
1788337040,1
1786390657,1
1788040142,1
1788506874,1
1786488200,1
1788411561,1
1787225539,1
1786842005,1
1787719553,1
1787817359,1
1787947721,1
1785696066,1
1788546205,1
1786741923,1
1788565213,1
1788018567,1
1786259725,1
1788326027,1
1787458341,1
1786811443,1
1786182870,1
1786056370,1
1786386940,1
1787689846,1
1788524489,1
1785999422,1
1787485190,1
1787661880,1
1787847342,1
1788526181,1
1788615547,1
1787370881,1
1786015613,1
1787897800,1
1788313603,1
1786421620,1
1788223022,1
1785683810,1
1787939996,1
1786597971,1
1786409120,1
1788543493,1
1788881578,1
1787028825,1
1787562785,1
1787957407,1
1787126757,1
1788136418,1
1786284636,1
1786401563,1
1788829387,1
1788715313,1
1787296162,1
1787685344,1
1785991142,1
1788638289,1
1788047446,1
1788196173,1
1787223193,1
1788871695,1
1786990143,1
1786476107,1
1786066858,1
1788726125,1
1786235833,1
1787967895,1
1787629734,1
1787561207,1
1786504113,1
1786944451,1
1787714555,1
1786899032,1
1788057003,1
1788435035,1
1787713415,1
1788031005,1
1786960207,1
1788022117,1
1786920538,1
1785843207,1
1788253429,1
1788273771,1
1787706934,1
1785562982,1
1785990015,1
1785575190,1
1787132414,1
1788957343,1
1787659929,1
1787109010,1
1788569800,1
1785553109,1
1786927115,1
1787921548,1
1786679542,1
1788211573,1
1786182132,1
1788424667,1
1785588101,1
1786711466,1
1786360204,1
1788777851,1
1787737061,1
1786323638,1
1788289303,1
1787717049,1
1787886677,1
1788858807,1
