raw_value,count
9a79fa4d41acdd2ea1b572fe224141163ffd341538d,1
89fed80c2bb6da3de19e685a8045500bb24,1
8c4e70736d9ba27e663f33486355,1
fc2c19f32936e1c3cb0dbf53e1b41a9,1
1d3f92bc9ca863ee5be4ab6507ecf1e1be794d5f9c0,1
74e3a4e80410d026e08e2788366a061ff8d0ee88905ad34,1
a35269a1b987400733b3ddc24f27,1
9a8fecf3d4de0981bec4d7cc,1
6c5d96c8248306c24a1cac0deb,1
4b913e1b7400d11d0c9e065e9,1
bba37c2ef3b905806e188fa3f8b7cc995ecc2422c0ab36,1
a30ce19c85eddbd9dada,1
f3fa3e83df82adf027829429a7300a81179fda,1
63c496e733989b365475765acb33fcb16ee10af2622b2ef,1
59a126f7b2df6732aad62,1
404466268623205fdbe5d36289e9eb,1
5f7e3e2da2c32c61b670176f85eb8,1
8c203964d5b940cd4df38337e9cc65565d7ba9a75d,1
c2d795a00be05242a,1
f9406275a5ec1788e352dd5f2,1
7cbf2203d9414857a2426ae04ff54311223d093b31e,1
a0a4e739e7c7bb5fa5074,1
a2d0725117307f7f3,1
5f6d7f0bb898b1f4f0dd25303c62fb41b83c2222f267c7780,1
a63e1b753f4f114f11,1
fed0a2186e2c15bfcca99b9954cca5,1
0e001d8a09534a8fdc3b21e8380b747f,1
cc79711b05bde23fdd0ab8,1
519748416ca162bdd4e779b27eac31828b9210d35eb2eb10,1
2d87e6f88c4d1dda47ed50a063ef1b7657f9820da1616c,1
a032418cfd79ad06ea2516,1
1253318be05f0c3d4702149d5a7c80b35cb849ad259ee993c,1
392d201744409668,1
30495ba249b9446,1
c652804b4593943270339ea647aeaeb019e398075,1
c665cbf54781a0c2bef456a7c7e08325a,1
15eee04ea95338458eeab0be42ed8e85e,1
1531fe383cb4829c1e9c67cd553de5b1d3022f213e,1
694d03515fcb8b8744af53406e6bfff02e3c17,1
628ac4acde6,1
fea9dd61853afeb8dbe0382d643251,1
3b2b98f4ac39c,1
0d5fd7a06a49669a1817b16,1
3f04a3b37f958f965ed3c465e7d,1
f188efa00977d6ace961633310aca7a647,1
0f4f84bf6a9ec0bbe,1
01bbafd8a73e70ab6c3590,1
92ce92f1d39c7b61f73,1
a19b65a34c8484bd5ff7cba17ccd834d1fe18,1
1bfcb988ec978f3276072,1
e0092a6d627cc109a670e264acfa,1
40cc058462aa5c649f0ec38a398f6f967c77076bae36bd,1
2c6a841d7a28704365750a472086f5e90809057e86ca8b636a,1
2a44b556b3a6cab6fee41ae8d752c,1
9dd595163a024bcaa99,1
fd147ede4343b8167c382c0366c7,1
8850859ca4efc6,1
78f29685da101334bb10265314c6bd24,1
e5dd1c7dd0da77,1
8e613016a9bbbd18f1b41c5fa2885df816b987f872e3d,1
08398aea8cfa63bf66b08bfa33634682f,1
a35499f69678b,1
1c6345ed14e2049d78a0c857179f7028e3e416a,1
64c31f9065365fa904ad0,1
5afc59af91ea84985672f42ff7320cda78fe,1
7f61d9487624,1
254afb97cf5b,1
cb1d17b5441c9df044013ac4266649baa356f777f4097d3,1
a4a8e77e8c0719b406c08cda8106d008fcf2c29aa,1
a09a86f20afe744d98c9754a87e76a83,1
4be808878080617d5a87293f702057,1
7fa40a70d60a912d2,1
80893e48881722c289,1
e2421b6663,1
37e58e744861cbc2f9270c9c153a3277f734e509895f9,1
6b814aeb48471fd5b8964fca2d998d95c7416,1
06bc44e04f9dbe75c6062972a49646468df96cf79,1
c07c914a56d93511bf4d4fa6a,1
1f59e2a842d5ad5eb2826c,1
3c8480ad97f7be148fa68706422bf83ae0bfd,1
4dfd249509505349740,1
acaa3162c4f48ef8d8322aa3073e,1
cd4502531e0cb277eddded9a09204d4998606c72e48aa5,1
ccacae6adf01bc65583,1
4f352b3d15e0b62a8cc16,1
a9c4a87ffc61cbed9cf937c5332837317,1
e7a72485579d86a42e741db0,1
bf08428794,1
e6015a6b39d62a5d5ed9083fa2b47aae9f,1
59bed0bc83e3cd7b9d19,1
d6525851cb12a0ff18ef377f,1
d955129ea37b05ce33313439bef4af68e,1
55ffbae290bde2a01fde4574e,1
b7885c5ab00fd13a183898b49ef96c41,1
759dc92a656aafc0187402c19f410205a3a184fcb838,1
835667a4f8bca9b0df8145a,1
76f4985565c9543626,1
75a36ba97649bf57508372c6f2efe2db4501fe34b51ac5,1
e6308a37bc92dab85160,1
c96abe72cded5f,1
6ef7bd113eb877999,1
3ca7b90255ca805bd9cc92ca35f568868f9eeea4eec229,1
99c1e076635ad1fea13,1
88fb3d847acd9a04aa45bce680d7cc2d36ba6,1
42b28485c742c89666fb73686ae130018a5058102,1
77d59026d2ac,1
d3ea723a290d55e0f69e582a0f6b819ac4e52fe1e97b,1
300510322c826c9930dcdf3869c81f323fc86,1
edffc5108f,1
fd36b8e3ae30b48a93,1
e350a84879c4,1
e7fe05b83ecb6ee0b2970,1
49a3f841eff4f72594245c17823f45ea1b7fe14c318f47a41,1
fd228d1d10d88cb990997253,1
1c2c929021a27a4a596292af814,1
32b6f055b6940fe53036312,1
1f0a00395247da8a014ea4c1026861d8a3f9,1
ffd92e83402e9b589c1cd51d2ea129430,1
e33fe62fdd9bd5498f5fdc45958b8f,1
0b37e2fa33336f7979e42c6ac87697db786395e10,1
03cfba609e,1
2cb7cbc6531f1fe5d7f8c,1
f35453f4cb04c7e040b69a3a3,1
cb633f58828f2097a942f1320f,1
5233987a309,1
14759613810c9654ab09f7cbae9cfe0a90cf84248083,1
429681e0fa8d5f4b1cf1,1
d6157e341c28aae7d1529d805ff,1
4ff790c178f6,1
7235f3225271bc80,1
e92b8940dabf04cb32686a4da51ef5c4a30,1
5fa759e03288ea4fc84,1
9237aa573a285357a,1
640a54de8ad5e8e81b242a,1
747824d4a275d62feb77e962e048f5cb188f6213f50,1
9ca6b3f5392c90d83926f66,1
8c85c2f5e29bf4b8fd1801b46946622ecfb75c053a945,1
2e79f2515fed30,1
3af93b7c290b87be0ab95f9722ed1,1
9db1ad0fd19f473fb49062a00d,1
5e8fd373bc8bb2ce8003b633ac4755764a098a8,1
5dd1143b5210371b2048598e91653,1
3969d24fa5794560c4dc70b97622b9034a906,1
f82a0532ec7dd00b,1
49f4dced3146a25ed295b37d78feb1cdf07baa0d2f,1
04e0bb5d1e7bba72,1
4cf86388e4390903a868784e90bcfd,1
92575dce8d32cee7dd92fded8e67abdc39e0bc,1
0319558891f3e10b8674753d6fe44382c750b97e56,1
354fc7529da2df8ecd01c38d1a33d5a5f3c6c74fc0d643ce,1
60d4f58d042e96ab81f8bf70d9293,1
8ee250a8fed2db4a8cd662405c551cc9b542932ca3739,1
d9ddeb3243598c96c15,1
4ca1b50c0e281c3c0a31c2fec6,1
342353e75a8299,1
01f8e0c3a4c899e063a,1
eabace0fbe8757f078403016,1
77f52d044f1b801c1f5ea15077e205397116fb0717,1
76f067dcb3a79c5b6fae4e4,1
79075043a801d,1
d4cbdcf6c32f5bf4a034c2c7d,1
141b691fe5b79dadc1a3bfbd38a880cfd58b6a17761a1774,1
1a93fa644848,1
2420a2ae6fb7b839cdfa3c2c3eb1b87f7880bf,1
1c341f9ca9a7532e3b9cf6378e2945a1a4599a407127aa,1
5fe2bb5b8c2987273c2181168490f456593e65d7d8,1
78594db95fc8cd1c065254506eccf691835042,1
f72b20a0d8c3d5d72d151de99b713f,1
ab1e080adf,1
2684a14ed61f4c0883a84ab9e4de254fc52b6422,1
bf70d1a2eccbddfcf5cabe5a3c98712377,1
fe638cfd26ff62b6,1
262cc5b9a5ba97483be36d53b41f0,1
9743eba547b47f46e9f6cadccc6fc72c869bd266be,1
d94db3a263baca897d9481572f12839,1
c10521124f72c7f8e1a77cafadb81ea4c1ee072b765f8,1
b071e9b98ddf34b091857b06deb18cb36f4e429a,1
c48fe348dc6d105da8dfea597be91c6accf71bb472f47,1
9697d6bb22dbc6043a8838aeb7fe534164b27e5cd0ee,1
bd0c72573223e7e5c01d68bda6173d535d88a8a56f,1
71ed7104c6,1
2df3c9b8ce3d5f0d23cd6a67261ba5cc18fbae043506e65d6b,1
149ffdd1f2abc1aa2,1
c33cb2a593f90979675c78a4e4747aff3abe257b14ad4ec,1
71f609562dea523612f96a771c490a85628a5b094b6e07,1
183b38831f03887f50d51c26c7,1
a8d19a1a79c73837ea8aa,1
0ff3695be5506fa4193d2a135a4b0509d0,1
5cf4be79c623ffd62bc7c18a1f81c3f8d4234fbd530851da0c,1
6e2d51e201b5bdcc,1
b05ec94de7810412ad7cff14e20acd3e25c8521bf84e400d57,1
6694983a47623924e4e67f4ab1c,1
674b0410fb52b448bb4a7c7aa6220c2ad673c5,1
95a1ea29f7258d92c68780c046847,1
43f4a53bc8bb0483ac0a2c4a9032f9f1222278e82388c,1
6dcef6a9b49247dfc1,1
47e76b7be4eed6d9281e37e3,1
788a7e6901559b59db29b2e9ae1b0172a69,1
002bb7811ac41883555d97e7f41a999362e84cc,1
21d450037381fc8f655c9d1a8e3d795b511db38cde050,1
931d878a6b03ff20ec80cad708b7c7d4205c08,1
198878a70692e728b6226566c9a61893c7d85e7f2ca78b8b,1
a9a050375ac885dcc6aa823e331639b29e9725139df9e2b,1
6456183bf980a71952bf1a622effdc9568fb,1
07f5bb9c76d0c1e9,1
cbc3f8f6a997bbd8018d4156273,1
b9357a655687405e4986,1
da4d4ef2487058acff344ac98730bc59e6e53187e3d,1
b0f60f581eb9e6143abd38f0ad4824db29199,1
08c41c51c8,1
cad73725dfe714b4aa25c0c0b6c9ab6f89cfa8b,1
3f83c26d7d039fecf48991307288720,1
ea4b5f1ec89f4ab088d5af30967ccf894a35de3adc20ba0a7,1
4214dbe13691eda1524fd29ddfbbeb93,1
26f055f7ea,1
de6b1e0a2ca06063b6bab,1
1363052a05095e87d5372900ff,1
114865c26161646abd9a9d07240a,1
2634feb585ab99e5ff17972726a37c93b0acfcb1d9a,1
ab75187b15,1
038a9142bcff981a445c0e617ec0ad41ca4457,1
e6891adfff040a68e18531e1dd78eb98,1
4f1d9ecc023a0b881387180fd990aa02ba2a214575915ab,1
904589b869d9d480936cc,1
16b1fb3eb5422c64965d2f0cd4486bd415eefc0ce4e480,1
bbfdccce7307febaa0fa7912d1a36c,1
9fbf2e8194f029dd2809efd24a0d,1
a25294dcff4,1
7fcb44f606b4cd655e3f2dcdf031f8f3daa95fd8613,1
1a7e1228e3bb3734c0,1
628cc9e2c04a2a6491e1e3c9f5cf8a99ac,1
7e2bf51e44b70f9070ae3e0f096,1
6a48207d0e1b66b635113cfb12fcf1c4cd2,1
716bfe348303,1
d4d6318fab97bbc4e1f3470b,1
df2bcca0bc1b124,1
646efc874b005c4c6e30d1a59ce83b80b0ee83f303,1
4748100cfe,1
8fdf033e72c,1
67df93196dcfc4c35414aa,1
1e328f1bb3d67bad22a2f2ddcbcab,1
aa4dff981173244e9a72a80cd3ea7067491,1
19b5a7503699b00cd41e5,1
4f76006e28246345a1e070d5753b76b2a51c7a950,1
d3cec770dbc89e7ad09a2d88d62a34e2,1
1579e0d27029807b8a96e11cd156f46b16c4cf1dce2766cbe,1
6adf54733257ef6858ad4d1f5e06596b148147d31d,1
d4f3aaaa6b52dcb3144b1e9ff300c211180e1,1
65b12453207a94d44464dad6ee0006aaa,1
d8a60f7189e2cd541c46855e90023,1
d1d9649763ea4301,1
fd7345b1fea9b82723ba71,1
42f49fa285283362814a1601cc5,1
da79fa646569aee9a06,1
88ff3820906a7abd294510ce0a9763ede27bcb50051cb,1
d02b0d0397fcacf5036a33aa90a41d7d6d,1
1a9d7cea556ec22,1
fa3d70e0e39c55a8b752,1
0a2473574aff1013c6fac425784880388c272150a7,1
4e47fc13d80d,1
97f4e3c3c760c0443e008a69b61,1
6992049a6da22139573d4fd93eed6a7260a00,1
22879b8d6f,1
6b76c8874d,1
70be08a9c57f92380d,1
cfa1f65bb5f61ebac6ea0d2d198e274d82404960e,1
310e7bafff9a,1
9cdc38f1961806ab52c912,1
5b54d154152e5206f7b062edc98bb,1
6fe4db3518ccee0b67748f2ea8822fa8ef68bd3f4b5ea,1
cf5586cc3f6,1
af0475781324382aad61c272b124,1
9cbf3fad371c3b40c82d0d48422aa0e661f4c60c575d7,1
7f067c966980da3aff61a72486c,1
5e14b0d43e884986ca2c4863deafe1928b,1
fc78bf0804a94626adfec23a9031ac2e77b,1
627c0d5d36ed2c43ae7092c,1
8f9d299ca0c4f44dd2fb8a50,1
5c35ea76151b29d2,1
df3fba88c8957b994f51cbfbe2bbffd69,1
f697351abbb92b9ab6db6e27c41c95151f012dfda103d,1
9d33221500414ee70fd1885ee27ccd54c32edb75261,1
d1b5fe4667fecf2875f8aba36ed845ead9c12dd4fbe81,1
d050324175af7d0095c5bb9ebcdbc,1
538e41dd5496529667c,1
fea0612fd658802c63de48b1c2978c95a33a,1
7f34de0e9bc4eacafb7d6e83f02c6b85281b29e0f2800,1
eabee8a9616a41767e04a8c2abbef370a31c73,1
a6614dbceb,1
7d4fb7359ad992bc5a7bea9c87f5a1047e42d3c0,1
0f272e14adafc8399667983d7957a,1
2cad1e19e98d6962518fb913c001d3b23e531d35c6e9edee78,1
34798c7fe35b40,1
fbea855dd9211b85070f,1
1ba6db1bfdd161786357ab7d871ffa,1
403517053d9e581ab524c3ab9fbe72b08495e63de6f575a3ee,1
06585ee09fce704c5ed24749eacb,1
eb12d8198aa9f5674aac93a9222df15adb1ed39,1
076762d5f419d812dc900db3c508f42648257a0,1
ac891f5fe95e8abdb8c02276a80a244d4ce99,1
3bf9af7786d989,1
4f1f7f5df462291e17fdbb926,1
8427826585028208aaba542ec430,1
d4b857b5703,1
4d2d57f7dcd697f12d483f8851,1
2947ffd72ca,1
698251abbef77affb687e7a51a99f4c903d,1
ee0db59727858907,1
ec0b60ab951ec56b2c17b9550bf16d77c4,1
12c7ea725aae,1
d74086fc28137c4585566a86e68735a2654364d586ca92a,1
75a6b1ecc01a0e60c,1
4de5b66a51d985bd9b751f4db259783c7ee73befb19d,1
5d9f5ce5724145,1
9a8dc35666ef289bd31a8b97425904,1
a066f2b6ef7e7c1a179e7849f7fc4aaa6f598ed2449d40a5e0,1
0c8dc6d50345a7b370243053a9b41a0aa,1
f18e4a83b1ceb28da82d313a5a69abb535316c7,1
c2f475314563e12cac,1
86d956f52bacc3fc75f11dda530c3466d,1
86eb1bec62eb5e7ce01a6e47be8e29552249c,1
ffb2c924586047d,1
0d2fe9e184e893bad33fe1a36250ddf0,1
0344808f39826691fd5095494e8c7c078df161a99848c8d6,1
f6880f0017ea052857b66582,1
00ccaabba67fabf2c37060e083ae13ed3618b826,1
0161006676ba378d8f,1
e4b807164f7160521070e12c43,1
15e0f4f470ea340f2db2325dcdbb55740839737684,1
670c2875151580354d18b9dcd4,1
fbd8db455677a1cc5527be391844e59555bbc3f1e5e,1
ce386e7415341b5b5cb7a14c7,1
a3abc01b88f9628dbc8b,1
